_unit_id,_golden,_canary,_unit_state,_trusted_judgments,_last_judgment_at,tag1,tag10,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,orig__golden,image_name,orig_tag1,orig_tag10,tag1_gold,orig_tag2,tag2_gold,orig_tag3,tag3_gold,orig_tag4,orig_tag5,orig_tag6,orig_tag7,orig_tag8,orig_tag9,url
374322464,FALSE,,finalized,3,12/21/13 23:38,"play
hit
none","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038005,golf ball,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038005.JPEG
374322465,FALSE,,finalized,3,12/21/13 18:03,"n
walk
walk","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038029,dog,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038029.JPEG
374322466,FALSE,,finalized,3,12/21/13 1:00,"touch
hold
hold","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038031,ladle,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038031.JPEG
374322467,FALSE,,finalized,3,12/20/13 20:04,"play
play
play","

","sit
sit
sit on","

","

","

","

","

","

","

",,ILSVRC2012_val_00038042,guitar,,,chair,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038042.JPEG
374322468,FALSE,,finalized,3,12/20/13 21:34,"none
drive
open","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038060,car,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038060.JPEG
374322469,FALSE,,finalized,3,12/21/13 17:25,"none
n
none","

","none
n
none","

","

","

","

","

","

","

",,ILSVRC2012_val_00038061,laptop,,,filing cabinet,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038061.JPEG
374322470,FALSE,,finalized,3,12/21/13 14:25,"play
play
play","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038101,drum,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038101.JPEG
374322471,FALSE,,finalized,3,12/20/13 19:44,"hang
none
none","

","hang
none
none","

","

","

","

","

","

","

",,ILSVRC2012_val_00038113,spatula,,,ladle,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038113.JPEG
374322472,FALSE,,finalized,3,12/22/13 20:37,"n
throw
n","

","hold
none
hold","

","

","

","

","

","

","

",,ILSVRC2012_val_00038120,baseball,,,tennis ball,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038120.JPEG
374322473,FALSE,,finalized,3,12/21/13 15:04,"stand
wear
ride","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038121,ski,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038121.JPEG
374322474,FALSE,,finalized,3,12/26/13 3:15,"none
none
none","

","hold
hold
hold","

","

","

","

","

","

","

",,ILSVRC2012_val_00038122,bookshelf,,,dog,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038122.JPEG
374322475,FALSE,,finalized,3,12/22/13 16:39,"n
n
n","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038133,car,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038133.JPEG
374322476,FALSE,,finalized,3,12/24/13 1:04,"play
play
play","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038137,french horn,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038137.JPEG
374322477,FALSE,,finalized,3,12/21/13 1:16,"hold
touch
hold","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038174,dog,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038174.JPEG
374322478,FALSE,,finalized,3,12/20/13 22:56,"train
Swim
touch","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038215,ray,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038215.JPEG
374322479,FALSE,,finalized,3,12/22/13 14:21,"wear
wrap
wear","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038219,band aid,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038219.JPEG
374322480,FALSE,,finalized,3,12/23/13 15:27,"hit
hit
hit","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038225,volleyball,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038225.JPEG
374322481,FALSE,,finalized,3,12/21/13 18:49,"play
play
play","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038228,harmonica,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038228.JPEG
374322482,FALSE,,finalized,3,12/22/13 14:15,"hold
hold
hold","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038230,turtle,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038230.JPEG
374322483,FALSE,,finalized,3,12/20/13 15:00,"pet
pet
stroke","

","hold
n
none","

","

","

","

","

","

","

",,ILSVRC2012_val_00038237,dog,,,diningtable,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038237.JPEG
374322484,FALSE,,finalized,3,12/20/13 14:11,"play
play
play","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038244,harp,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038244.JPEG
374322485,FALSE,,finalized,3,12/21/13 8:47,"run
hold
hold","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038271,rugby ball,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038271.JPEG
374322486,FALSE,,finalized,3,12/20/13 15:02,"n
drive
lead","

","ride
ride
ride","ride
pull
sit","

","

","

","

","

","

",,ILSVRC2012_val_00038282,horse,,,bicycle,,cart,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038282.JPEG
374322487,FALSE,,finalized,3,12/20/13 15:56,"none
walk
n","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038285,dog,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038285.JPEG
374322488,FALSE,,finalized,3,12/22/13 14:27,"walk
touch
lead","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038286,cattle,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038286.JPEG
374322489,FALSE,,finalized,3,12/21/13 3:03,"n
lead
walk","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038314,dog,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038314.JPEG
374322490,FALSE,,finalized,3,12/25/13 1:04,"ride
sit
float","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038321,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038321.JPEG
374322491,FALSE,,finalized,3,12/25/13 3:27,"n
fill
none","

","n
none
watch","

","

","

","

","

","

","

",,ILSVRC2012_val_00038326,bookshelf,,,dog,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038326.JPEG
374322492,FALSE,,finalized,3,12/21/13 7:17,"none
n
none","

","lean
lean
none","

","

","

","

","

","

","

",,ILSVRC2012_val_00038328,dog,,,diningtable,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038328.JPEG
374322493,FALSE,,finalized,3,12/21/13 16:37,"hold
hold
hold","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038336,rugby ball,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038336.JPEG
374322494,FALSE,,finalized,3,12/23/13 3:16,"drive
drive
drive","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038344,car,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038344.JPEG
374322495,FALSE,,finalized,3,12/22/13 20:42,"apply
spray
spray","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038345,hair spray,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038345.JPEG
374322496,FALSE,,finalized,3,12/26/13 5:15,"sit
sit
sit","

","none
apply
spray","spray
spray
spray","

","

","

","

","

","

",,ILSVRC2012_val_00038369,chair,,,perfume,,hair spray,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038369.JPEG
374322497,FALSE,,finalized,3,12/22/13 20:55,"none
none
look at","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038387,hotdog,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038387.JPEG
374322498,FALSE,,finalized,3,12/21/13 2:41,"hold
hold
drink","

","play
play
play","

","

","

","

","

","

","

",,ILSVRC2012_val_00038391,water bottle,,,drum,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038391.JPEG
374322499,FALSE,,finalized,3,12/21/13 12:34,"n
stand next to
look","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038392,car,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038392.JPEG
374322500,FALSE,,finalized,3,12/20/13 21:43,"play
PLAY
play","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038393,dog,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038393.JPEG
374322501,FALSE,,finalized,3,12/24/13 22:12,"n
none
n","

","play
hold
play","

","

","

","

","

","

","

",,ILSVRC2012_val_00038395,flower pot,,,accordion,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038395.JPEG
374322502,FALSE,,finalized,3,12/21/13 7:14,"none
n
none","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038400,jellyfish,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038400.JPEG
374322503,FALSE,,finalized,3,12/22/13 19:52,"n
none
none","

","hold
hold
hold","

","

","

","

","

","

","

",,ILSVRC2012_val_00038419,nail,,,axe,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038419.JPEG
374322504,FALSE,,finalized,3,12/20/13 15:06,"play
none
play","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038424,baseball,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038424.JPEG
374322505,FALSE,,finalized,3,12/24/13 10:40,"touch
n
hold","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038442,rugby ball,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038442.JPEG
374322506,FALSE,,finalized,3,12/21/13 2:45,"ride
steer
ride","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038450,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038450.JPEG
374322507,FALSE,,finalized,3,12/20/13 14:21,"hold
cuddle
hold","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038457,dog,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038457.JPEG
374322508,FALSE,,finalized,3,12/20/13 20:32,"lean
hold
hold","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038458,crutch,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038458.JPEG
374322509,FALSE,,finalized,3,12/26/13 21:08,"stand
none
lean","

","suck
none
hold","

","

","

","

","

","

","

",,ILSVRC2012_val_00038460,diningtable,,,vacuum,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038460.JPEG
374322510,FALSE,,finalized,3,12/26/13 5:09,"play
play
sit","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038479,dog,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038479.JPEG
374322511,FALSE,,finalized,3,12/21/13 17:55,"ride
ride
ride","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038490,golfcart,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038490.JPEG
374322512,FALSE,,finalized,3,12/25/13 20:44,"sit on
ride
sit on","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038495,camel,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038495.JPEG
374322513,FALSE,,finalized,3,12/22/13 5:18,"wait
none
none","

","ride
ride
ride","

","

","

","

","

","

","

",,ILSVRC2012_val_00038513,traffic light,,,bicycle,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038513.JPEG
374322514,FALSE,,finalized,3,12/21/13 2:42,"hold
hold
pick","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038523,bell pepper,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038523.JPEG
374322515,FALSE,,finalized,3,12/20/13 20:01,"hold
hold
hold","

","none
sit
sit","feed
hold
feed","

","

","

","

","

","

",,ILSVRC2012_val_00038553,cup or mug,,,chair,,bird,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038553.JPEG
374322516,FALSE,,finalized,3,12/26/13 15:20,"walk
walk
walk","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038554,dog,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038554.JPEG
374322517,FALSE,,finalized,3,12/22/13 17:08,"sleep in
lie on
lay on","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038610,baby bed,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038610.JPEG
374322518,FALSE,,finalized,3,12/21/13 2:48,"sit on
sit
n","

","hold
guide
hold","

","

","

","

","

","

","

",,ILSVRC2012_val_00038654,chair,,,dog,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038654.JPEG
374322519,FALSE,,finalized,3,12/20/13 19:45,"none
hit
hit","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038669,puck,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038669.JPEG
374322520,FALSE,,finalized,3,12/20/13 22:27,"HIT
hit
play","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038678,volleyball,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038678.JPEG
374322521,FALSE,,finalized,3,12/23/13 4:23,"hold
hold
hold","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038688,fig,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038688.JPEG
374322522,FALSE,,finalized,3,12/21/13 16:03,"sit
ride
ride","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038720,elephant,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038720.JPEG
374322523,FALSE,,finalized,3,12/22/13 17:55,"n
n
eat","

","n
n
ride","

","

","

","

","

","

","

",,ILSVRC2012_val_00038752,pizza,,,motorcycle,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038752.JPEG
374322524,FALSE,,finalized,3,12/22/13 19:43,"sleep
sleep in
sleep","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038754,baby bed,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038754.JPEG
374322525,FALSE,,finalized,3,12/22/13 18:24,"none
n
none","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038758,armadillo,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038758.JPEG
374322526,FALSE,,finalized,3,12/20/13 14:32,"none
play
hit","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038768,golf ball,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038768.JPEG
374322527,FALSE,,finalized,3,12/22/13 14:46,"carry
none
n","

","carry
wear
n","hold
none
n","

","

","

","

","

","

",,ILSVRC2012_val_00038799,stretcher,,,backpack,,plastic bag,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038799.JPEG
374322528,FALSE,,finalized,3,12/20/13 22:37,"play
hit
n","

","none
none
n","none
none
hold","

","

","

","

","

","

",,ILSVRC2012_val_00038827,ping-pong ball,,,croquet ball,,tennis ball,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038827.JPEG
374322529,FALSE,,finalized,3,12/22/13 19:58,"chew
none
watch","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038828,dog,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038828.JPEG
374322530,FALSE,,finalized,3,12/20/13 14:52,"swing
none
hold","

","fly
none
hit","

","

","

","

","

","

","

",,ILSVRC2012_val_00038835,racket,,,ping-pong ball,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038835.JPEG
374322531,FALSE,,finalized,3,12/25/13 1:33,"hold
dribble
dribble","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038836,basketball,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038836.JPEG
374322532,FALSE,,finalized,3,12/26/13 4:07,"perform
none
balance","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038838,horizontal bar,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038838.JPEG
374322533,FALSE,,finalized,3,12/22/13 12:32,"sit
none
none","

","pet
pet
stroke","

","

","

","

","

","

","

",,ILSVRC2012_val_00038848,chair,,,dog,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038848.JPEG
374322534,FALSE,,finalized,3,12/20/13 14:37,"hold
ride
ride","

","pull
steer
none","

","

","

","

","

","

","

",,ILSVRC2012_val_00038866,cart,,,cattle,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038866.JPEG
374322535,FALSE,,finalized,3,12/26/13 21:03,"sit
ride in
drive","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038876,car,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038876.JPEG
374322536,FALSE,,finalized,3,12/21/13 16:35,"n
none
n","

","play
play
play","

","

","

","

","

","

","

",,ILSVRC2012_val_00038881,french horn,,,trumpet,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038881.JPEG
374322537,FALSE,,finalized,3,12/20/13 14:28,"feed
feed
touch","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038896,dog,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038896.JPEG
374322538,FALSE,,finalized,3,12/27/13 3:23,"bounce
hold
play","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038899,basketball,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038899.JPEG
374322539,FALSE,,finalized,3,12/21/13 17:56,"launch
touch
ride","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038907,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038907.JPEG
374322540,FALSE,,finalized,3,12/22/13 16:58,"waer
wear
wear","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038932,band aid,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038932.JPEG
374322541,FALSE,,finalized,3,12/23/13 2:57,"look in
run
wash","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038937,washer,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038937.JPEG
374322542,FALSE,,finalized,3,12/20/13 16:09,"none
n
stir","

","use
n
use","use
hold
use","use
hold
use","none
n
n","

","

","

","

",,ILSVRC2012_val_00038983,bell pepper,,,stove,,spatula,,frying pan,strainer,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038983.JPEG
374322543,FALSE,,finalized,3,12/21/13 18:01,"drive
drive
drive","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00038994,car,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00038994.JPEG
374322544,FALSE,,finalized,3,12/21/13 3:35,"push
touch
touch","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00039006,microwave,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039006.JPEG
374322545,FALSE,,finalized,3,12/21/13 15:08,"hold
hold
hold","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00039016,spatula,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039016.JPEG
374322546,FALSE,,finalized,3,12/21/13 16:56,"none
n
walk","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00039020,dog,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039020.JPEG
374322547,FALSE,,finalized,3,12/20/13 19:14,"open
touch
open","

","none
n
","

","

","

","

","

","

","

",,ILSVRC2012_val_00039033,dishwasher,,,plate rack,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039033.JPEG
374322548,FALSE,,finalized,3,12/23/13 3:01,"lay
lav
sit","

","n
none
none","

","

","

","

","

","

","

",,ILSVRC2012_val_00039040,chair,,,flower pot,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039040.JPEG
374322549,FALSE,,finalized,3,12/22/13 15:45,"sail
ride
none","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00039041,watercraft,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039041.JPEG
374322550,FALSE,,finalized,3,12/20/13 21:50,"wear
WEAR
wear","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00039046,swimming trunks,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039046.JPEG
374322551,FALSE,,finalized,3,12/26/13 5:13,"none
sing
speak","

","play
strum
play","play
play
play","

","

","

","

","

","

",,ILSVRC2012_val_00039077,microphone,,,cello,,violin,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039077.JPEG
374322552,FALSE,,finalized,3,12/20/13 15:53,"touch
n
touch","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00039082,dishwasher,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039082.JPEG
374322553,FALSE,,finalized,3,12/20/13 15:49,"hold
hold
hold","

","lean on
lean
lean on","

","

","

","

","

","

","

",,ILSVRC2012_val_00039087,beaker,,,diningtable,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039087.JPEG
374322554,FALSE,,finalized,3,12/26/13 5:43,"play
play
play","

","sit
sit
sit","close
none
hold","

","

","

","

","

","

",,ILSVRC2012_val_00039111,piano,,,bench,,plastic bag,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039111.JPEG
374322555,FALSE,,finalized,3,12/26/13 5:08,"play
hit
hit","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00039112,volleyball,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039112.JPEG
374322556,FALSE,,finalized,3,12/23/13 15:19,"jump
walk
stand on","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00039129,balance beam,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039129.JPEG
374322557,FALSE,,finalized,3,12/22/13 5:15,"hold
hold
hold","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00039154,racket,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039154.JPEG
374322558,FALSE,,finalized,3,12/22/13 11:48,"none
none
fill","

","none
change
change","touch
lay
lie on","

","

","

","

","

","

",,ILSVRC2012_val_00039191,plastic bag,,,diaper,,diningtable,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039191.JPEG
374322559,FALSE,,finalized,3,12/21/13 18:19,"hold
touch
hold","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00039192,dog,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039192.JPEG
374322560,FALSE,,finalized,3,12/21/13 14:45,"look
observe
look at","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00039198,car,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039198.JPEG
374322561,FALSE,,finalized,3,12/20/13 16:01,"none
n
n","

","use
hold
use","

","

","

","

","

","

","

",,ILSVRC2012_val_00039209,diningtable,,,vacuum,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039209.JPEG
374322562,FALSE,,finalized,3,12/21/13 18:07,"n
n
n","

","n
carry
lie","

","

","

","

","

","

","

",,ILSVRC2012_val_00039228,car,,,stretcher,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039228.JPEG
374322563,FALSE,,finalized,3,12/20/13 20:19,"none
none
none","

","none
none
none","

","

","

","

","

","

","

",,ILSVRC2012_val_00039238,cart,,,cattle,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039238.JPEG
374322564,FALSE,,finalized,3,12/20/13 14:47,"walk
hold
none","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00039240,dog,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039240.JPEG
374322565,FALSE,,finalized,3,12/25/13 0:12,"ride
ride
ride","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00039249,camel,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039249.JPEG
374322566,FALSE,,finalized,3,12/21/13 11:13,"dry
hold
blow","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00039288,hair dryer,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039288.JPEG
374322567,FALSE,,finalized,3,12/20/13 14:16,"watch
swim
n","

","

","

","

","

","

","

","

","

",,ILSVRC2012_val_00039308,ray,,,,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039308.JPEG
374322568,FALSE,,finalized,3,12/21/13 16:50,"sit in
sit
sit","

","train
n
show","

","

","

","

","

","

","

",,ILSVRC2012_val_00039325,chair,,,dog,,,,,,,,,,http://disi.unitn.it/~dle/images/DET/val/ILSVRC2012_val_00039325.JPEG
